vectorized_elementwise_kernel,elementwise_kernel,reduce_kernel,unrolled_elementwise_kernel,index_elementwise_kernel
99.89,75.25,10.39,33.49,41.81
99.89,56.8,33.44,33.49,39.85
99.89,76.63,32.61,33.51,40.33
99.8,56.36,32.64,33.51,41.98
50.08,75.83,20.51,33.51,39.89
99.89,56.75,7.46,33.51,40.14
99.91,76.18,7.45,33.51,41.38
99.99,57.21,7.45,33.53,39.73
99.89,76.52,10.02,33.51,40.37
99.89,56.29,10.05,33.49,41.82
99.91,75.92,10.39,33.52,40.06
50.08,57.09,33.09,33.49,40.2
99.89,76.41,32.63,33.51,41.8
99.89,57.26,32.33,33.51,39.99
99.89,76.62,20.53,33.51,40.38
99.82,56.85,7.45,33.51,42.21
99.89,76.17,7.46,33.49,39.77
99.89,56.96,7.45,33.51,40.43
50.11,75.96,10.1,33.51,41.7
99.89,56.79,10.09,33.51,39.99
99.82,76.6,10.39,33.51,40
99.89,57.11,33.16,33.51,42.05
99.89,75.56,33.5,33.51,40
99.89,56.27,32.28,33.51,40.31
99.89,75.97,20.53,33.51,42.11
50.08,57.04,7.45,33.51,39.98
99.8,75.75,7.44,33.51,39.84
99.89,56.66,7.44,33.54,41.97
99.89,77.04,10.16,33.51,39.8
99.89,56.56,10.14,33.51,40.26
99.87,76.22,10.39,33.51,41.92
99.87,56.53,32.6,33.51,39.9
50.08,76.08,32.54,33.51,40.46
99.89,55.95,32.98,33.51,41.57
99.82,77.39,20.5,33.51,40.1
99.89,57.32,7.44,33.51,40.2
99.89,76.23,7.45,33.51,41.99
99.89,57.12,7.45,33.51,39.88
99.89,76.95,10.09,33.51,40.3
50.08,56.89,10.15,33.51,41.8
99.89,76.4,10.39,33.51,39.84
99.89,56.48,33.49,33.51,40.35
99.89,76.07,32.3,33.53,41.79
99.89,56.6,33.28,33.51,39.76
99.89,75.92,20.52,33.51,40.37
99.89,56.41,7.45,33.51,41.91
50.08,76.02,7.45,33.51,39.76
99.89,56.79,7.45,33.51,40.26
99.89,76.65,10,33.48,41.84
99.89,56.6,10.2,33.51,40.01
99.89,76.54,10.39,33.51,40.41
99.8,56.57,33.94,33.51,41.91
99.89,77.34,33.07,33.51,40.16
50.07,56.97,33.23,33.49,40.18
99.89,77.13,20.54,33.51,41.6
99.89,56.95,7.45,33.51,40.03
99.89,75.56,7.45,33.51,40.2
99.89,56.63,7.46,33.51,41.83
99.89,77.89,10.03,33.49,39.95
99.89,57.13,10.17,33.51,40.26
50.08,76.04,10.39,33.51,41.95
99.89,57.08,33.12,33.51,39.98
99.89,76.08,33.88,33.55,40.36
99.89,56.68,32.75,33.49,41.62
99.89,77.09,20.45,33.51,40.14
99.89,56.57,7.39,33.51,40.32
99.89,75.42,7.45,33.51,41.71
50.08,56.47,7.45,33.56,40.09
99.89,76.13,10.11,33.49,40.16
99.89,56.19,10.16,33.49,41.72
99.84,76.23,10.39,33.51,40.05
99.89,56.72,33.29,33.51,39.95
99.89,76.6,33.21,33.51,41.8
99.89,57.1,32.42,33.51,39.88
50.08,76.77,20.54,33.51,40.2
99.89,56.93,7.45,33.51,41.57
99.82,77.02,7.44,33.51,40.1
99.89,56.98,7.45,33.51,40.05
99.89,76.52,10.14,33.53,41.33
99.89,56.75,10.01,33.51,39.99
99.89,76.75,10.39,33.51,40.36
50.08,55.88,33.24,33.51,41.61
99.89,77.48,32.8,33.51,39.95
99.91,56.57,32.63,33.53,40.29
99.89,76.43,20.54,33.51,41.74
99.89,57,8.32,33.5,39.94
99.89,76.13,7.45,33.53,40.08
99.89,56.89,7.44,33.51,41.87
50.05,75.98,10.05,33.51,39.76
99.81,56.56,10.06,33.49,40.36
99.89,75.36,10.39,33.51,41.84
99.89,56.4,33.58,33.51,40.07
99.89,76.09,32.65,33.51,40.17
99.84,56.75,33.15,33.51,41.66
99.8,76.4,20.52,33.51,40.08
50.08,57.15,7.88,33.51,40.34
99.89,77.44,7.44,33.51,42.04
99.89,56.76,7.45,33.51,39.95
99.89,75.9,10.03,33.52,40.07
99.89,56.4,10.03,33.5,41.98
99.89,76.02,10.39,33.51,39.99
99.82,56.18,33.29,33.51,40.42
50.08,76.46,33.64,33.51,41.84
99.84,56.6,32.61,33.51,39.86
99.89,77.22,20.52,33.44,40.31
99.89,56.87,7.46,33.51,41.82
99.89,76.75,7.45,33.51,39.94
99.89,56.56,7.46,33.51,40.45
99.89,76.01,10.05,33.51,41.79
50.04,57.02,10.05,33.5,40.03
99.89,76.17,10.39,33.51,39.87
99.89,56.53,33.15,33.51,41.9
99.87,75.5,32.92,33.5,39.89
99.89,56.41,31.97,33.51,40.31
99.89,75.46,20.57,33.51,41.76
99.89,56.91,7.45,33.51,39.81
50.08,76.44,7.44,33.51,40.35
99.91,55.6,7.45,33.51,41.77
99.89,76.9,10.11,33.51,39.75
99.91,57.08,10.13,33.51,40.09
99.91,75.45,10.22,33.51,41.86
99.91,56.32,33.03,33.51,39.84
99.89,76.26,32.96,33.51,40.09
50.08,56.84,32.86,33.48,41.83
99.89,75.86,20.49,33.51,39.96
99.89,56.67,7.45,33.51,40.54
99.89,76.46,7.44,33.49,41.91
99.89,56.83,7.46,33.51,40.23
99.89,77.23,10.05,33.51,40.07
99.89,56.13,10.06,33.51,42.04
50.11,76.09,10.39,33.51,39.9
99.89,56.96,32.68,33.49,40.4
99.91,76.09,33.09,33.51,41.56
99.91,56.75,32.95,33.51,39.88
99.92,76.39,20.53,33.51,40.17
99.89,56.53,7.45,33.51,41.77
99.89,75.95,7.44,33.51,39.84
50.08,56.85,7.45,33.51,40.22
99.89,75.61,10.03,33.51,41.79
99.89,56.58,10.07,33.51,39.71
99.89,75.99,10.39,33.49,40.25
99.9,56.83,32.82,33.51,41.82
99.89,75.4,32.28,33.51,39.85
99.89,56.57,33.38,33.5,40.2
50.08,77.14,20.47,33.49,41.46
99.89,56.7,7.46,33.51,39.94
99.89,76.74,7.44,33.49,40.14
99.79,56.03,7.45,33.51,41.66
99.89,76.53,10.14,33.51,39.88
99.89,57.22,10.05,33.51,40.04
99.91,75.89,10.39,33.51,41.35
50.04,56.75,34.1,33.51,39.74
99.84,76.75,33.39,33.51,40.11
99.89,56.1,32.86,33.51,41.79
99.89,77.07,20.55,33.51,39.72
99.89,56.8,7.44,33.51,40.25
99.89,75.15,7.46,33.51,41.99
99.89,56.52,7.45,33.49,39.81
50.08,76.42,10.13,33.51,40.1
99.84,56.18,10.09,33.51,41.61
99.89,75.93,10.39,33.5,39.87
99.89,56.86,33.38,33.51,40.36
99.89,76.81,32.31,33.51,41.77
99.89,56.8,33.29,33.51,39.85
99.89,75.99,20.52,33.51,40.18
50.08,55.96,7.45,33.5,41.46
99.89,76.3,7.44,33.51,40.06
99.89,56.95,7.45,33.51,40.21
99.91,75.57,10.02,33.51,41.65
99.91,55.93,10.16,33.51,39.94
99.89,76.29,10.39,33.51,40.39
99.89,56.53,34.08,33.51,41.62
50.08,75.65,32.59,33.51,39.85
99.89,56.06,32.82,33.51,40.24
99.89,76.5,20.53,33.51,41.85
99.89,56.9,7.45,33.51,40.05
99.89,76.48,7.44,33.51,40.22
99.89,56.75,7.43,33.51,41.42
99.89,76.58,10.1,33.51,40.02
50.08,56.23,10.16,33.51,40.5
99.89,76.43,10.39,33.51,41.5
99.89,57.03,32.45,33.51,39.7
99.89,75.86,32.29,33.51,40.26
99.89,56.24,32.17,33.51,41.65
99.89,76.63,20.52,33.51,40.08
99.89,56.43,7.44,33.51,40.03
50.08,75.9,7.45,33.51,41.52
99.89,56.99,7.45,33.51,39.87
99.89,75.78,10.43,33.51,40.29
99.89,56.15,10.05,33.51,41.77
99.89,77.95,10.39,33.51,39.85
99.89,56.83,33.18,33.51,40.14
99.89,76.53,33.23,33.51,41.77
50.08,56.51,33.23,33.51,39.84
99.89,75.98,20.52,33.51,40.27
99.89,56.39,7.44,33.53,41.72
99.89,76.75,7.44,33.51,39.72
99.89,56.5,7.44,33.5,40.33
99.89,76.39,10.04,33.51,42.21
99.89,56.32,10.11,33.49,39.91
50.08,75.44,10.39,33.51,40.32
99.87,56.81,33.08,33.51,41.94
99.89,75.89,32.68,33.49,39.87
99.89,57.11,32.73,33.51,40.16
99.89,75.78,20.47,33.51,41.89
99.89,56.76,7.45,33.51,39.89
99.9,77.01,7.44,33.51,40.01
50.08,56.46,7.45,33.51,42.14
99.89,76.34,10.11,33.51,39.97
99.89,56.07,10.13,33.51,40
99.89,75.19,10.39,33.51,41.42
99.89,56.81,32.99,33.51,39.93
99.89,76.78,33.07,33.51,40.12
99.89,56.59,32.88,33.51,41.38
50.08,78.47,20.48,33.51,39.88
99.89,55.51,7.46,33.51,40.19
99.89,77.3,7.44,33.51,41.44
99.89,56.66,7.46,33.51,39.98
99.89,76.98,10.08,33.51,40.15
99.89,56.53,10.13,33.51,41.81
99.89,78.13,10.39,33.51,39.85
50.07,57.18,34.03,33.51,40.68
99.84,75.88,32.49,33.51,42.03
99.89,56.76,32.68,33.51,39.97
99.89,76.4,20.47,33.51,40.18
99.89,55.87,7.45,33.51,41.41
99.89,77.17,7.44,33.53,39.92
99.84,57.18,7.45,33.51,40.12
50.08,76.12,10.09,33.51,41.93
99.89,57.1,10.44,33.51,40.01
99.89,76.36,10.39,33.49,40.33
99.89,56.51,32.82,33.51,42.18
99.89,76.5,32.21,33.51,39.98
99.89,56.15,33.4,33.55,40.3
99.88,76.23,20.49,33.51,41.9
50.08,55.99,7.53,33.49,39.98
99.89,75.74,7.46,33.51,40.22
99.89,56.85,7.45,33.51,41.8
99.89,76.91,10.15,33.51,39.97
99.89,56.37,10.15,33.51,40.17
99.89,76.98,10.39,33.51,42.05
99.89,56.65,33,33.51,39.98
50.08,75.86,32.28,33.51,40.42
99.89,56.74,32.16,33.55,41.68
99.89,78.85,20.56,33.55,39.9
99.89,57.03,7.45,33.51,40.31
99.89,76.46,7.46,33.51,42.1
99.89,56.47,7.45,33.51,39.88
99.89,76.38,9.98,33.51,40.28
50.08,56.43,10.03,33.51,42.08
99.84,76.26,10.39,33.51,40.13
99.89,57,33.82,33.51,40.35
99.89,77.05,32.09,33.51,41.56
99.89,56.29,32.88,33.51,39.91
99.89,76.93,20.55,33.49,40.14
99.89,56.38,7.45,33.51,42.09
50.08,76.81,7.44,33.48,39.95
99.89,56.1,7.42,33.51,40.46
99.89,76.64,10.13,33.51,41.89
99.89,56.67,10.08,33.51,39.92
99.89,76.04,10.39,33.53,40.22
99.89,56.96,32.67,33.51,41.83
99.89,76.15,32.62,33.51,40.02
50.07,57.2,32.7,33.51,40.19
99.89,77.02,20.51,33.51,41.62
99.89,57.14,7.46,33.51,39.83
99.89,76.28,7.43,33.51,40.31
99.89,56.43,7.45,33.51,41.85
99.81,75.55,10.11,33.51,39.77
99.89,57,10.09,33.51,40.09
50.08,75.59,10.39,33.51,41.27
99.89,56.45,33.1,33.51,39.95
99.89,76.2,32.72,33.51,40.24
99.89,56.46,33.39,33.5,41.99
99.89,76.83,20.55,33.51,40.08
99.89,56.36,7.45,33.51,40.43
99.89,75.55,7.44,33.51,41.85
50.08,57.12,7.45,33.51,39.81
99.89,75.87,10.09,33.49,40.17
99.89,57,10.04,33.51,41.61
99.82,77.63,10.39,33.51,39.75
99.89,57.03,33.72,33.51,40.29
99.89,75.24,32.68,33.51,41.62
99.89,56.6,33,33.5,39.97
50.08,75.87,20.54,33.51,40.41
99.89,56.82,7.45,33.51,41.77
99.89,76.43,7.44,33.5,39.77
99.89,56.8,7.42,33.51,40.17
99.89,76.22,10.05,33.51,41.5
99.89,56.94,10.1,33.51,39.8
99.89,77.63,10.39,33.51,40.32
50.08,56.35,33.64,33.51,41.48
99.89,77.16,32.66,33.51,39.83
99.89,56.99,33.53,33.51,40.31
99.82,75.93,20.44,33.5,41.74
99.89,56.88,7.43,33.51,40.05
99.89,75.86,7.44,33.53,40.35
99.89,56.6,7.45,33.51,41.98
50.1,76.57,10.08,33.51,40.08
99.83,56.46,10.15,33.51,40.24
99.89,76.26,10.39,33.53,41.58
99.89,56.14,32.89,33.51,39.86
99.89,76.57,33.23,33.51,40.07
99.91,56.48,32.95,33.51,42.01
99.89,77.32,20.56,33.48,39.87
50.08,56.25,7.45,33.51,40.36
99.89,76.12,7.45,33.49,41.95
99.89,56.82,7.46,33.51,39.94
99.89,75.89,10.04,33.5,40.28
99.89,57.14,10.07,33.51,42.02
99.89,75.45,10.39,33.51,39.97
99.89,56.9,33.92,33.51,40.21
50.06,76.6,32.26,33.51,41.93
99.89,56.16,33.04,33.51,40.06
99.89,76.13,20.52,33.51,40.33
99.91,56.7,7.43,33.51,41.93
99.89,77.08,7.45,33.49,39.97
99.89,56.28,7.42,33.51,40.14
99.89,75.55,10.1,33.51,41.95
50.08,56.94,10,33.51,39.93
99.89,76.57,10.39,33.51,40.21
99.89,56.33,33.43,33.51,42.21
99.89,75.84,32.37,33.51,39.74
99.89,57.13,33.26,33.51,40.28
99.89,76.42,20.46,33.51,41.63
99.89,56.26,7.45,33.49,39.92
50.08,75.66,7.42,33.51,40.16
99.89,56.38,7.44,33.51,42.03
99.89,76.19,10.07,33.49,39.95
99.89,56.61,9.97,33.51,40.26
99.89,76.02,10.39,33.51,42.04
99.89,56.83,32.86,33.51,40.02
99.89,76.07,32.71,33.51,40.28
50.08,56.48,32.49,33.51,42.03
99.84,76.54,20.5,33.51,40.1
99.89,56.23,7.44,33.5,39.95
99.89,75.86,7.44,33.51,41.86
99.89,56.66,7.44,33.51,39.81
99.89,75.99,10.2,33.51,39.98
99.89,56.16,10.12,33.51,41.53
50.11,77.19,10.39,33.51,39.93
99.88,56.4,33.24,33.51,40.17
99.89,75.77,33.16,33.52,41.89
99.89,56.33,32.88,33.51,40.08
99.89,76.11,20.52,33.51,40.3
99.89,56.76,7.46,33.53,41.79
99.89,76.35,7.46,33.51,39.9
50.08,56.38,7.46,33.51,40.42
99.89,75.5,10.12,33.53,41.67
99.89,56.58,10.07,33.51,39.97
99.89,76.07,10.39,33.51,40.35
99.89,56.53,33.42,33.51,41.78
99.89,77.55,32.69,33.51,40.04
99.89,56.37,32.76,33.51,40.17
50.06,76.37,20.53,33.51,41.62
99.8,56.93,7.44,33.53,39.83
99.89,76.63,7.45,33.51,39.89
99.87,56.53,7.45,33.51,41.7
99.88,76.94,10.15,33.51,39.93
99.89,56.42,10.1,33.51,40.26
99.89,75.98,10.39,33.51,41.88
50.08,56.91,32.86,33.51,39.79
99.8,76.1,33.81,33.51,40.15
99.89,56.47,33.26,33.51,42.15
99.89,75.98,20.52,33.51,39.91
99.89,56.64,7.45,33.51,40.14
99.89,76.51,7.44,33.51,42.05
99.9,56.29,7.46,33.51,40
50.08,76.32,10.13,33.51,40.23
99.89,56.65,10.16,33.51,41.8
99.89,75.55,10.39,33.51,40.13
99.91,56.18,32.95,33.51,40.03
99.89,75.9,33.53,33.51,41.73
99.89,56.83,33.46,33.49,39.97
99.89,76.39,20.52,33.51,40.23
50.08,56.64,7.45,33.49,41.64
99.82,77.62,7.45,33.51,39.93
99.89,56.74,7.46,33.51,40.21
99.89,76.11,10.09,33.51,41.66
99.89,55.76,10.09,33.51,39.9
99.89,76.48,10.39,33.51,40.39
99.89,56.91,33.38,33.51,41.97
50.08,77.63,33.37,33.51,40.12
99.89,56.31,32.37,33.51,40.27
99.89,75.37,20.47,33.51,41.62
99.89,56.09,7.88,33.51,40.05
99.89,76.45,7.45,33.51,39.99
99.89,56.05,7.56,33.51,41.81
99.84,76.06,10.11,33.51,39.91
50.11,56.82,10.01,33.51,40.14
99.89,76.77,10.39,33.51,41.74
99.83,56.87,33.21,33.51,39.92
99.89,76.41,32.33,33.51,40.25
99.89,56.1,33.28,33.52,41.58
99.89,77.78,20.53,33.51,39.9
99.89,56.73,7.45,33.51,40.34
50.08,76.31,7.45,33.51,42
99.89,57.14,7.44,33.51,40.27
99.9,76.56,10.03,33.51,40.01
99.89,56.82,10.06,33.51,41.5
99.89,76.88,10.39,33.53,39.78
99.89,57.02,32.68,33.51,40.39
99.89,76.13,33.6,33.51,41.9
50.08,56.82,32.67,33.48,39.82
99.82,76.63,20.55,33.5,40.26
99.89,56.97,7.45,33.51,41.79
99.89,76,7.44,33.51,39.91
99.89,56.5,7.45,33.51,40.02
99.89,75.27,10.12,33.49,42.03
99.89,56.03,9.95,33.51,39.9
50.08,76.68,10.39,33.51,40.09
99.82,56.72,32.71,33.51,42.02
99.89,76.25,32.82,33.53,40.02
99.89,56.73,32.56,33.49,39.99
99.89,76.44,20.51,33.51,42.2
99.89,56.43,7.44,33.51,39.8
99.89,76.18,7.45,33.51,40.06
50.08,56.8,7.45,33.51,41.76
99.89,76.37,10.14,33.51,39.74
99.89,56.95,10.92,33.51,40.31
99.89,75.62,10.39,33.51,41.78
99.89,57.03,32.71,33.51,40
99.89,76.44,32.46,33.51,40.3
99.89,56.35,33.33,33.51,41.52
50.06,77.29,20.53,33.51,39.85
99.89,56.77,7.45,33.51,40.27
99.89,75.73,7.45,33.51,41.62
99.89,57.05,7.45,33.49,39.55
99.89,76.25,10.11,33.51,40.06
99.89,56.41,10.11,33.51,42.1
99.89,75.94,10.39,33.51,39.88
50.08,56.7,33.49,33.51,40.2
99.89,75.38,33.24,33.51,42.11
99.89,56.64,32.91,33.51,40.06
99.89,76.38,20.53,33.51,40.35
99.89,56.17,7.45,33.48,41.47
99.89,76.71,7.45,33.51,40.16
99.89,56.32,7.44,33.51,40.19
50.09,75.61,10.09,33.51,41.64
99.89,56.87,10.15,33.51,39.92
99.82,76.72,10.39,33.51,40.09
99.89,56.52,32.89,33.51,41.85
99.89,77.89,32.76,33.51,39.92
99.89,56.89,33.05,33.5,40.16
99.89,77.07,20.62,33.51,41.81
50.09,56.08,7.44,33.51,39.83
99.89,76.92,7.44,33.51,40.22
99.89,56.64,7.45,33.48,41.82
99.89,76.9,10.15,33.51,39.98
99.87,56.17,10.06,33.51,40.27
99.89,75.69,10.39,33.5,42.17
99.89,57.01,33.62,33.49,40.16
50.08,76.06,33.01,33.51,40.34
99.87,56.55,32.58,33.51,41.72
99.89,76.99,20.49,33.51,39.85
99.89,56.35,7.45,33.51,40.04
99.89,75.63,7.44,33.51,42.11
99.82,56.95,7.44,33.51,40.06
99.89,75.88,10.06,33.51,40.09
50.08,56.64,10.04,33.51,42.23
99.89,76.15,10.39,33.51,40.15
99.89,56.82,33.04,33.51,40.13
99.89,75.91,32.58,33.51,42
99.89,56.19,33.14,33.51,39.8
99.89,76.51,20.55,33.51,40.17
99.89,56.57,7.44,33.51,41.53
50.08,76.75,7.45,33.51,40
99.89,57.26,7.44,33.5,40.42
99.89,76.42,9.95,33.51,41.69
99.87,56.51,10.08,33.53,40
99.89,76.22,10.39,33.51,40.31
99.84,57.04,33.58,33.51,41.93
99.89,77.55,33.07,33.51,39.8
50.08,57.27,32.9,33.51,40.16
99.89,76.55,20.47,33.51,41.78
99.89,56.76,7.44,33.51,40.07
99.91,75.9,7.4,33.51,40.34
99.89,56.56,7.45,33.51,41.8
99.89,76.47,10.08,33.49,40.05
99.91,56.65,10.03,33.51,40.24
50.08,76.08,10.39,33.51,41.72
99.8,56.91,32.6,33.51,39.84
99.89,76.09,32.66,33.51,40.26
99.89,56.79,33.13,33.49,41.28
99.89,75.97,20.54,33.51,39.82
99.89,56.56,7.45,33.51,40.43
99.89,74.83,7.44,33.51,42.24
50.08,56.83,7.46,33.51,39.77
99.9,76.14,10.07,33.51,40.18
99.89,56.6,10,33.51,41.74
99.89,77.43,10.39,33.51,39.84
99.89,56.36,33,33.51,40.43
99.89,75.86,32.48,33.51,42.24
99.89,57.12,33.09,33.51,39.87
50.08,76.5,20.5,33.51,40.17
99.87,56,7.45,33.51,41.7
99.89,76.16,7.46,33.5,39.9
99.89,55.84,7.45,33.51,39.9
99.8,75.8,9.99,33.51,41.77
99.89,56.85,10,33.49,39.77
99.89,77.12,10.39,33.51,40.43
50.08,57.1,32.33,33.51,41.88
99.89,76.09,33,33.51,40.17
99.89,56.57,32.19,33.51,40.26
99.89,77.01,20.56,33.51,41.81
99.89,56.49,7.46,33.51,39.86
99.84,76.45,7.44,33.51,40.33
99.89,56.3,7.46,33.49,41.71
50.08,75.88,10.01,33.51,40.1
99.89,57.07,10.09,33.51,40.2
99.89,74.73,10.39,33.51,41.69
99.89,56.41,32.79,33.49,39.9
99.89,76.44,32.34,33.53,40.09
99.89,56.53,33.32,33.48,41.97
99.89,75.19,20.57,33.51,39.96
50.08,56.51,7.46,33.51,40.04
99.89,76.83,7.45,33.51,42.07
99.89,57.04,7.45,33.51,39.8
99.89,75.93,10.17,33.53,40.22
99.89,56.1,10.13,33.49,42.01
99.89,77.18,10.39,33.51,39.94
99.89,56.59,33.91,33.51,40.33
50.08,76.35,33.71,33.51,42.14
99.89,56.47,32.75,33.51,39.75
99.89,76.65,20.49,33.51,40.21
99.89,56.8,7.45,33.51,41.75
99.89,75.94,7.44,33.51,39.82
99.89,56.05,7.45,33.51,40.27
99.89,76.18,10.07,33.51,41.6
50.08,56.37,10.08,33.51,39.98
99.89,76.45,10.39,33.51,40.49
99.89,56.79,32.79,33.51,41.66
99.89,76.42,33.2,33.51,39.8
99.89,57.03,32.16,33.51,40.04
99.89,76.65,20.55,33.51,41.79
99.89,56.41,7.45,33.51,39.95
50.08,76.94,7.45,33.51,40.37
99.89,56.84,7.45,33.51,41.93
99.86,77.12,9.98,33.5,39.93
99.89,56.52,10.08,33.51,40.02
99.89,76.24,10.39,33.51,41.76
99.89,56.22,33.33,33.51,39.95
99.89,76,33.14,33.51,40.23
50.08,56.31,33.14,33.53,41.84
99.89,76.23,20.48,33.51,39.92
99.89,55.96,7.87,33.51,40.14
99.89,76.21,7.45,33.51,42.03
99.89,56.41,7.45,33.51,39.95
99.89,76.34,9.97,33.51,40.3
99.89,56.9,10.06,33.51,41.56
50.05,76.52,10.39,33.51,39.89
99.85,57.18,33.55,33.51,40.1
99.89,75.52,33.25,33.51,41.66
99.89,57.23,32.93,33.53,40.23
99.89,76.44,20.47,33.51,40.2
99.89,56.51,7.46,33.51,41.98
99.89,76.28,7.44,33.51,39.88
50.08,56.78,7.45,33.51,40.11
99.89,76.91,10.09,33.51,41.8
99.87,56.45,10.09,33.51,40.05
99.89,75.77,10.39,33.51,40.47
99.89,56,33.17,33.51,41.31
99.89,75.64,33.09,33.51,39.78
99.8,56.31,33.26,33.51,40.17
50.08,75.55,20.53,33.5,41.9
99.84,56.38,7.45,33.49,39.78
99.89,76.15,7.45,33.51,40.19
99.89,56.7,7.46,33.51,41.97
99.89,76.86,10.04,33.51,39.79
99.89,56.35,10.12,33.51,40.36
99.89,76.06,10.39,33.49,42.07
50.08,56.97,33.02,33.51,40.04
99.91,76.47,32.59,33.51,40.36
99.89,56.98,33.13,33.51,41.73
99.89,77.5,20.55,33.51,40.06
99.91,56.59,7.45,33.51,40.61
99.89,75.46,7.42,33.51,41.58
99.89,57.15,7.44,33.51,40.09
50.04,76.12,10.05,33.51,40.1
99.89,56.58,10.05,33.51,41.76
99.89,76.32,10.39,33.51,39.79
99.89,57.09,33.53,33.51,40.08
99.89,73.69,33.11,33.51,41.36
99.89,56.84,33.18,33.48,39.78
99.89,76.19,20.5,33.51,40.27
50.08,56.03,7.45,33.5,41.67
99.89,77.06,7.45,33.51,39.93
99.89,56.47,7.45,33.5,40.08
99.89,75.95,10.09,33.55,41.64
99.89,56.51,10.11,33.51,39.93
99.89,76.53,10.39,33.51,40.02
99.89,56.89,32.62,33.51,41.74
50.08,76.38,32.39,33.51,39.89
99.82,56.88,32.86,33.51,40.37
99.89,76.03,20.58,33.51,41.7
99.89,56.68,7.45,33.51,39.87
99.89,76.84,7.44,33.51,40.24
99.89,56.72,7.45,33.51,42.02
99.84,75.25,10.03,33.51,39.87
50.08,56.53,10.09,33.51,40.09
99.89,75.97,10.39,33.49,41.61
99.89,56.43,33.35,33.51,39.89
99.89,76.23,33.37,33.51,40.13
99.89,56.42,33.15,33.51,41.99
99.89,75.87,20.5,33.51,40.01
99.89,57.14,7.45,33.51,40.42
50.05,75.91,7.5,33.51,41.75
99.89,56.68,7.44,33.51,39.87
99.89,76.16,10.06,33.51,40.52
99.89,56.77,10.1,33.51,41.9
99.89,76.41,10.35,33.53,39.75
99.89,56.92,32.77,33.51,40.01
99.89,75.88,33.42,33.51,41.97
50.08,56.26,33.1,33.51,39.94
99.89,76.73,20.49,33.51,40.22
99.89,56.2,7.45,33.51,41.71
99.89,76.22,7.45,33.51,40.31
99.89,57.07,7.45,33.51,40.22
99.89,75.35,10.07,33.51,41.69
99.93,57.26,10.09,33.51,40
50.07,76.47,10.39,33.51,40.24
99.89,56.16,33.51,33.51,42.19
99.89,77.18,32.97,33.51,39.84
99.89,56.98,32.34,33.53,40.22
99.93,76.85,20.48,33.51,41.72
99.89,57.24,7.44,33.51,39.95
99.89,76.17,7.4,33.51,40.23
50.08,56.68,7.46,33.51,41.84
99.82,77.09,10.07,33.51,40.01
99.89,56.63,10.09,33.5,40.44
99.91,75.94,10.39,33.49,41.57
99.89,56.78,32.8,33.51,40.01
99.89,76.81,32.72,33.49,40.31
99.89,56.78,33.82,33.51,42.03
50.08,76.09,20.46,33.51,39.87
99.89,56.39,7.45,33.51,40.21
99.89,76.22,7.45,33.49,41.71
99.84,56.66,7.45,33.51,39.83
99.89,75.32,10.16,33.49,40.22
99.89,56.51,10.15,33.51,41.96
99.89,76.35,10.39,33.51,39.81
50.08,56.57,33.31,33.54,40.22
99.89,75.38,33.01,33.51,42.12
99.89,56.05,33.27,33.51,40.04
99.89,76.07,20.5,33.51,40.31
99.89,56.66,7.45,33.51,42.23
99.89,75.3,7.44,33.51,40.18
99.89,56.01,7.46,33.51,40.22
50.08,76.86,10.12,33.51,41.99
99.89,55.94,10.09,33.51,39.84
99.89,76.35,10.39,33.51,40.2
99.89,56.42,32.89,33.49,41.99
99.89,77.32,32.94,33.51,39.99
99.84,55.81,33.11,33.51,40.16
99.84,77.11,20.54,33.51,41.8
50.08,56.63,7.45,33.51,39.86
99.89,76.49,7.45,33.51,40.27
99.89,56.14,7.44,33.51,41.78
99.91,75.98,10.04,33.53,40.58
99.89,57.23,10.01,33.51,40.47
99.87,76.91,10.39,33.49,41.88
99.89,56.26,33.88,33.5,39.91
50.08,76.22,33.58,33.49,40.11
99.89,56.26,32.84,33.51,41.8
99.89,76.49,20.48,33.51,39.95
99.89,56.91,7.45,33.51,40.32
99.89,76.18,7.45,33.51,41.65
99.89,56.25,7.43,33.51,39.83
99.89,75.96,10.1,33.51,40.2
50.08,56.51,10.15,33.51,41.79
99.89,76.73,10.39,33.51,40.1
99.89,56.86,33.22,33.51,40.21
99.89,75.85,32.1,33.51,42.22
99.89,56.82,32.93,33.51,39.76
99.89,76.74,20.52,33.51,40.34
99.9,55.94,7.46,33.51,41.63
50.08,78.55,7.45,33.51,39.67
99.89,57.17,7.43,33.51,40.24
99.89,76.31,10.07,33.51,41.96
99.89,56.34,10.12,33.5,39.84
99.89,75.21,10.39,33.51,40.4
99.88,56.87,31.99,33.51,41.87
99.89,76.6,32.82,33.51,40.18
50.08,56.64,32.92,33.49,40.18
99.89,75.85,20.51,33.5,41.93
99.89,56.84,7.44,33.51,39.89
99.89,76.63,7.46,33.51,40.29
99.82,56.59,7.87,33.51,41.7
99.89,76.08,10.12,33.51,39.85
99.89,57.26,10.17,33.51,40.39
50.08,77.25,10.39,33.51,41.8
99.89,57.09,33.17,33.51,40.13
99.89,75.92,32.11,33.51,39.99
99.89,56.83,33,33.51,41.71
99.85,75.53,20.5,33.51,39.87
99.89,56.63,7.44,33.51,40.21
99.89,74.85,7.45,33.51,41.93
50.08,56.61,7.44,33.51,39.96
99.89,75.84,10.16,33.52,40.2
